Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,4.234375,4.1640625,4.21484375,4.203125,2100800.0,3.6929619312286377
2000-01-04,4.18359375,4.046875,4.1796875,4.05859375,1681600.0,3.565973997116089
2000-01-05,4.04296875,3.87890625,4.04296875,3.96875,1822400.0,3.4870357513427734
2000-01-06,3.953125,3.84765625,3.953125,3.859375,780800.0,3.3909363746643066
2000-01-07,3.8984375,3.7890625,3.875,3.8984375,1811200.0,3.425257921218872
2000-01-10,4.09375,3.90625,3.90625,4.08203125,763200.0,3.586566925048828
2000-01-11,4.1953125,4.08203125,4.09375,4.1796875,1241600.0,3.6723694801330566
2000-01-12,4.875,4.234375,4.234375,4.7578125,13043200.0,4.180325508117676
2000-01-13,4.86328125,4.625,4.7734375,4.6953125,2764800.0,4.125410079956055
2000-01-14,4.875,4.6875,4.6875,4.79296875,1152000.0,4.211213111877441
2000-01-18,5.0625,4.8984375,4.92578125,4.921875,2561600.0,4.324473857879639
2000-01-19,5.0,4.7890625,4.90625,4.875,1918400.0,4.283287525177002
2000-01-20,5.0546875,4.84375,4.953125,4.84765625,1563200.0,4.259263038635254
2000-01-21,4.875,4.65625,4.84765625,4.66015625,1180800.0,4.094521522521973
2000-01-24,4.828125,4.5625,4.67578125,4.625,1500800.0,4.063632965087891
2000-01-25,4.625,4.4453125,4.625,4.49609375,812800.0,3.950371742248535
2000-01-26,4.59765625,4.375,4.49609375,4.5625,1344000.0,4.008718013763428
2000-01-27,4.65234375,4.48046875,4.578125,4.49609375,1100800.0,3.950371742248535
2000-01-28,4.53515625,4.2734375,4.49609375,4.28515625,552000.0,3.7650372982025146
2000-01-31,4.34375,4.17578125,4.28515625,4.2421875,1344000.0,3.7272839546203613
2000-02-01,4.26171875,4.1796875,4.2421875,4.21484375,812800.0,3.7032597064971924
2000-02-02,4.40625,4.21484375,4.21484375,4.3046875,710400.0,3.7821969985961914
2000-02-03,4.35546875,4.30859375,4.34375,4.32421875,724800.0,3.799358367919922
2000-02-04,4.38671875,4.3359375,4.34375,4.38671875,462400.0,3.8542730808258057
2000-02-07,4.37890625,4.296875,4.34375,4.31640625,406400.0,3.7924952507019043
2000-02-08,4.46875,4.359375,4.359375,4.359375,1032000.0,3.8302478790283203
2000-02-09,4.36328125,4.21875,4.36328125,4.23046875,582400.0,3.7169876098632812
2000-02-10,4.25,4.14453125,4.2421875,4.16796875,465600.0,3.662073850631714
2000-02-11,4.2109375,4.09375,4.171875,4.140625,688000.0,3.6380486488342285
2000-02-14,5.125,4.12109375,4.140625,5.12109375,12112000.0,4.499512195587158
2000-02-15,5.109375,4.6015625,5.109375,4.6953125,4083200.0,4.125410079956055
2000-02-16,4.8984375,4.69921875,4.69921875,4.875,2460800.0,4.283287525177002
2000-02-17,4.8359375,4.6953125,4.8203125,4.73828125,1014400.0,4.1631646156311035
2000-02-18,4.75,4.4921875,4.74609375,4.54296875,1065600.0,3.991558313369751
2000-02-22,4.5,4.32421875,4.48046875,4.45703125,1508800.0,3.916050434112549
2000-02-23,4.546875,4.28125,4.48828125,4.53125,1454400.0,3.98126220703125
2000-02-24,4.671875,4.5390625,4.546875,4.62109375,1244800.0,4.06019926071167
2000-02-25,4.7890625,4.58984375,4.625,4.62109375,1830400.0,4.06019926071167
2000-02-28,4.6875,4.56640625,4.640625,4.6875,1964800.0,4.118546009063721
2000-02-29,5.078125,4.6875,4.6875,4.99609375,2008000.0,4.389682292938232
2000-03-01,5.34375,4.97265625,5.0,5.34375,2097600.0,4.695143699645996
2000-03-02,5.328125,5.0859375,5.328125,5.140625,1851200.0,4.516671657562256
2000-03-03,5.28125,5.125,5.1875,5.12890625,734400.0,4.506374835968018
2000-03-06,5.2421875,5.1015625,5.1328125,5.15625,1812800.0,4.530401229858398
2000-03-07,5.1953125,4.875,5.15625,4.91015625,769600.0,4.314176559448242
2000-03-08,4.87890625,4.5859375,4.84375,4.7578125,1464000.0,4.180325508117676
2000-03-09,4.828125,4.703125,4.7421875,4.8046875,622400.0,4.221510410308838
2000-03-10,5.5,5.2265625,5.296875,5.3828125,6408000.0,4.729463577270508
