Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,116.0,111.875,112.4375,116.0,10347700.0,76.4112319946289
2000-01-04,114.5,110.875,114.0,112.0625,8227800.0,73.81753540039062
2000-01-05,119.75,112.125,112.9375,116.0,12733200.0,76.4112319946289
2000-01-06,118.9375,113.5,118.0,114.0,7971900.0,75.09384155273438
2000-01-07,117.9375,110.625,117.25,113.5,11856700.0,74.76443481445312
2000-01-10,119.375,115.375,117.25,118.0,8540500.0,77.72866821289062
2000-01-11,121.125,116.625,117.875,119.0,7873300.0,78.38740539550781
2000-01-12,122.0,118.25,119.625,119.5,6803800.0,78.71674346923828
2000-01-13,121.0,115.75,119.9375,118.25,8489700.0,77.89337921142578
2000-01-14,123.3125,117.5,120.9375,119.625,10956600.0,78.79908752441406
2000-01-18,119.75,115.0,119.6875,115.75,7643900.0,76.24657440185547
2000-01-19,122.0,112.6875,115.5625,119.5,8634500.0,78.71674346923828
2000-01-20,124.75,119.0,123.0,119.0,17783400.0,78.38740539550781
2000-01-21,123.0,119.9375,121.875,121.5,7868700.0,80.03421020507812
2000-01-24,122.875,116.5625,121.875,121.5,6499200.0,80.03421020507812
2000-01-25,119.5,116.0,116.75,119.125,6936900.0,78.46973419189453
2000-01-26,119.9375,116.0,119.0625,116.75,4895100.0,76.90531158447266
2000-01-27,118.4375,111.625,118.0,113.5,8324600.0,74.76443481445312
2000-01-28,114.1875,110.0625,112.75,111.5625,6669400.0,73.48817443847656
2000-01-31,112.8125,109.625,111.375,112.25,6202700.0,73.9410171508789
2000-02-01,113.4375,109.125,112.375,110.0,7304700.0,72.45893859863281
2000-02-02,115.8125,110.375,112.0,113.5,7707700.0,74.76443481445312
2000-02-03,117.5,114.0625,115.0,117.125,6213800.0,77.15229797363281
2000-02-04,118.4375,114.8125,118.1875,115.625,5405300.0,76.16423034667969
2000-02-07,116.875,113.125,116.0,114.125,5779500.0,75.17617797851562
2000-02-08,119.0,116.1875,116.9375,118.8125,5464300.0,78.34626007080078
2000-02-09,119.75,117.0,119.0,117.375,5374700.0,77.39839172363281
2000-02-10,119.125,116.875,117.6875,119.125,4446600.0,78.55236053466797
2000-02-11,119.4375,114.5625,119.0625,115.375,5749400.0,76.07952880859375
2000-02-14,116.375,114.5,116.0,116.0625,4544000.0,76.53289794921875
2000-02-15,117.4375,113.875,115.875,117.125,5177500.0,77.2334976196289
2000-02-16,117.3125,115.25,116.5,115.75,3966900.0,76.32682037353516
2000-02-17,118.875,115.75,116.5,116.75,5237500.0,76.98625946044922
2000-02-18,115.9375,111.5,115.25,112.5,7673400.0,74.18375396728516
2000-02-22,113.4375,108.75,112.0,111.0,7654800.0,73.19462585449219
2000-02-23,110.5,108.5,110.5,108.75,7435300.0,71.71092224121094
2000-02-24,111.0,108.1875,108.8125,110.5,9112000.0,72.86489868164062
2000-02-25,109.875,104.9375,109.875,108.0,10312200.0,71.21639251708984
2000-02-28,106.5,103.9375,104.625,104.5,8479900.0,68.908447265625
2000-02-29,105.5625,100.9375,105.5625,102.75,10484900.0,67.75447845458984
2000-03-01,105.5,100.0625,102.0,100.25,10807800.0,66.10594177246094
2000-03-02,105.4375,99.5,100.5,103.125,11192900.0,68.00177001953125
2000-03-03,110.0,106.0625,107.25,108.0,10162800.0,71.21639251708984
2000-03-06,111.0,101.0,109.9375,103.0625,10747400.0,67.96053314208984
2000-03-07,107.0,101.6875,106.0,103.0,10035100.0,67.9193344116211
2000-03-08,106.875,102.75,103.0,106.25,8376400.0,70.06239318847656
